	index	i	id	isParent	name	level	pid	pname
2700	2357	3	A0M0604	True	初中毕业生数	2	A0M06	初中基本情况
2701	2358	4	A0M0605	True	初中专任教师数	2	A0M06	初中基本情况
2702	2359	0	A0M0701	True	普通小学学校数	2	A0M07	普通小学基本情况
2703	2360	1	A0M0702	True	普通小学招生数	2	A0M07	普通小学基本情况
2704	2361	2	A0M0703	True	普通小学在校学生数	2	A0M07	普通小学基本情况
2705	2362	3	A0M0704	True	普通小学毕业生数	2	A0M07	普通小学基本情况
2706	2363	4	A0M0705	True	普通小学教职工数	2	A0M07	普通小学基本情况
2707	2364	5	A0M0706	True	普通小学专任教师数	2	A0M07	普通小学基本情况
2708	2365	0	A0M0801	True	特殊教育学校数	2	A0M08	特殊教育基本情况
2709	2366	1	A0M0802	True	特殊教育招生数	2	A0M08	特殊教育基本情况
2710	2367	2	A0M0803	True	特殊教育在校学生数	2	A0M08	特殊教育基本情况
2711	2368	3	A0M0804	True	特殊教育毕业生数	2	A0M08	特殊教育基本情况
2712	2369	4	A0M0805	True	特殊教育教职工数	2	A0M08	特殊教育基本情况
2713	2370	5	A0M0806	True	特殊教育专任教师数	2	A0M08	特殊教育基本情况
2714	2371	0	A0M0901	True	小学生师比	2	A0M09	各级普通学校生师比
2715	2372	1	A0M0902	True	初中生师比	2	A0M09	各级普通学校生师比
2716	2373	2	A0M0903	True	普通高中生师比	2	A0M09	各级普通学校生师比
2717	2374	3	A0M0904	True	职业高中生师比	2	A0M09	各级普通学校生师比
2718	2375	4	A0M0905	True	普通中专生师比	2	A0M09	各级普通学校生师比
2719	2376	5	A0M0906	True	普通高校生师比	2	A0M09	各级普通学校生师比
2720	2377	6	A0M0907	True	本科院校生师比	2	A0M09	各级普通学校生师比
2721	2378	7	A0M0908	True	专科院校生师比	2	A0M09	各级普通学校生师比
2722	2379	0	A0M0A01	True	每十万人口幼儿园平均在校生数	2	A0M0A	每十万人口各级学校平均在校生数
2723	2380	1	A0M0A02	True	每十万人口小学平均在校生数	2	A0M0A	每十万人口各级学校平均在校生数
2724	2381	2	A0M0A03	True	每十万人口初中阶段平均在校生数	2	A0M0A	每十万人口各级学校平均在校生数
2725	2382	3	A0M0A04	True	每十万人口高中阶段平均在校生数	2	A0M0A	每十万人口各级学校平均在校生数
2726	2383	4	A0M0A05	True	每十万人口高等学校平均在校生数	2	A0M0A	每十万人口各级学校平均在校生数
2727	2384	0	A0M0B01	True	教育经费	2	A0M0B	教育经费情况
2728	2385	1	A0M0B02	True	国家财政性教育经费	2	A0M0B	教育经费情况
2729	2386	2	A0M0B03	True	国家财政预算内教育经费	2	A0M0B	教育经费情况
2730	2387	3	A0M0B04	True	民办学校办学经费	2	A0M0B	教育经费情况
2731	2388	4	A0M0B05	True	教育经费社会捐赠经费	2	A0M0B	教育经费情况
2732	2389	5	A0M0B06	True	教育经费事业收入	2	A0M0B	教育经费情况
2733	2390	6	A0M0B07	True	教育经费学杂费	2	A0M0B	教育经费情况
2734	2391	7	A0M0B08	True	其他教育经费	2	A0M0B	教育经费情况
2735	2392	0	A0M0C01	True	普通高等学校招生报名数	2	A0M0C	普通高等学校招生报名情况
2736	2393	1	A0M0C02	True	普通高等学校招生男性报名总数	2	A0M0C	普通高等学校招生报名情况
2737	2394	2	A0M0C03	True	普通高等学校招生女性报名总数女	2	A0M0C	普通高等学校招生报名情况
2738	2395	3	A0M0C04	True	普通高等学校招生25岁以上报名总数	2	A0M0C	普通高等学校招生报名情况
2739	2396	4	A0M0C05	True	普通高等学校招生全国统考报名总数	2	A0M0C	普通高等学校招生报名情况
2740	2397	5	A0M0C06	True	普通高等学校招生保送生报名总数	2	A0M0C	普通高等学校招生报名情况
2741	2398	6	A0M0C07	True	普通高等学校招生小语种报名总数	2	A0M0C	普通高等学校招生报名情况
2742	2399	7	A0M0C08	True	普通高等学校招生二学位报名总数	2	A0M0C	普通高等学校招生报名情况
2743	2400	8	A0M0C09	True	普通高等学校招生实践青年报名总数	2	A0M0C	普通高等学校招生报名情况
2744	2401	9	A0M0C0A	True	普通高等学校招生职教师资报名总数	2	A0M0C	普通高等学校招生报名情况
2745	2402	10	A0M0C0B	True	普通高等学校招生民族体育运动训练报名总数	2	A0M0C	普通高等学校招生报名情况
2746	2403	11	A0M0C0C	True	普通高等学校招生高职班报名总数	2	A0M0C	普通高等学校招生报名情况
2747	2404	12	A0M0C0D	True	普通高等学校招生其他考试类型报名总数	2	A0M0C	普通高等学校招生报名情况
2748	2405	13	A0M0C0E	True	普通高等学校招生城市应届报名总数	2	A0M0C	普通高等学校招生报名情况
2749	2406	14	A0M0C0F	True	普通高等学校招生普通高中应届毕业生报名总数	2	A0M0C	普通高等学校招生报名情况
2750	2407	15	A0M0C0G	True	普通高等学校招生农村应届报名总数	2	A0M0C	普通高等学校招生报名情况
2751	2408	16	A0M0C0H	True	普通高等学校招生普通高中应届毕业生报名总数	2	A0M0C	普通高等学校招生报名情况
2752	2409	17	A0M0C0I	True	普通高等学校招生城市往届报名总数	2	A0M0C	普通高等学校招生报名情况
2753	2410	18	A0M0C0J	True	普通高等学校招生农村往届报名总数	2	A0M0C	普通高等学校招生报名情况
2754	2411	19	A0M0C0K	True	普通高等学校招生汉族报名总数	2	A0M0C	普通高等学校招生报名情况
2755	2412	20	A0M0C0L	True	普通高等学校招生蒙古族报名总数	2	A0M0C	普通高等学校招生报名情况
2756	2413	21	A0M0C0M	True	普通高等学校招生维吾尔族报名总数	2	A0M0C	普通高等学校招生报名情况
2757	2414	22	A0M0C0N	True	普通高等学校招生朝鲜族报名总数	2	A0M0C	普通高等学校招生报名情况
2758	2415	23	A0M0C0O	True	普通高等学校招生藏族报名总数	2	A0M0C	普通高等学校招生报名情况
2759	2416	24	A0M0C0P	True	普通高等学校招生其他民族报名总数	2	A0M0C	普通高等学校招生报名情况
2760	2417	25	A0M0C0Q	True	普通高等学校招生文理综合报名总数	2	A0M0C	普通高等学校招生报名情况
2761	2418	26	A0M0C0R	True	普通高等学校招生文史报名总数	2	A0M0C	普通高等学校招生报名情况
2762	2419	27	A0M0C0S	True	普通高等学校招生外语(文)报名总数	2	A0M0C	普通高等学校招生报名情况
2763	2420	28	A0M0C0T	True	普通高等学校招生艺术(文)报名总数	2	A0M0C	普通高等学校招生报名情况
2764	2421	29	A0M0C0U	True	普通高等学校招生体育(文)报名总数	2	A0M0C	普通高等学校招生报名情况
2765	2422	30	A0M0C0V	True	普通高等学校招生理工报名总数	2	A0M0C	普通高等学校招生报名情况
2766	2423	31	A0M0C0W	True	普通高等学校招生外语(理)报名总数	2	A0M0C	普通高等学校招生报名情况
2767	2424	32	A0M0C0X	True	普通高等学校招生艺术(理)报名总数	2	A0M0C	普通高等学校招生报名情况
2768	2425	33	A0M0C0Y	True	普通高等学校招生体育(理)报名总数	2	A0M0C	普通高等学校招生报名情况
2769	2426	34	A0M0C0Z	True	普通高等学校招生单独考试报名总数	2	A0M0C	普通高等学校招生报名情况
2770	2427	35	A0M0C10	True	普通高等学校招生高中毕业报名总数	2	A0M0C	普通高等学校招生报名情况
2771	2428	36	A0M0C11	True	普通高等学校招生中等师范毕业报名总数	2	A0M0C	普通高等学校招生报名情况
2772	2429	37	A0M0C12	True	普通高等学校招生其他中专毕业报名总数	2	A0M0C	普通高等学校招生报名情况
2773	2430	38	A0M0C13	True	普通高等学校招生职业高中毕业报名总数	2	A0M0C	普通高等学校招生报名情况
2774	2431	39	A0M0C14	True	普通高等学校招生技工学校毕业报名总数	2	A0M0C	普通高等学校招生报名情况
2775	2432	40	A0M0C15	True	普通高等学校招生其他中等学历教育毕业报名总数	2	A0M0C	普通高等学校招生报名情况
2776	2433	41	A0M0C16	True	普通高等学校招生专科学历毕业报名总数	2	A0M0C	普通高等学校招生报名情况
2777	2434	42	A0M0C17	True	普通高等学校招生本科以上学历毕业报名总数	2	A0M0C	普通高等学校招生报名情况
2778	2435	0	A0M0D01	True	在职人员攻读博士、硕士学位授予学位数	2	A0M0D	在职人员攻读博士、硕士学位分学科学生数
2779	2436	1	A0M0D02	True	在职人员攻读学位授予博士学位数	2	A0M0D	在职人员攻读博士、硕士学位分学科学生数
2780	2437	2	A0M0D03	True	在职人员攻读学位授予硕士学位数	2	A0M0D	在职人员攻读博士、硕士学位分学科学生数
2781	2438	3	A0M0D04	True	在职人员攻读博士、硕士学位招生数	2	A0M0D	在职人员攻读博士、硕士学位分学科学生数
2782	2439	4	A0M0D05	True	在职人员攻读学位博士招生数	2	A0M0D	在职人员攻读博士、硕士学位分学科学生数
2783	2440	5	A0M0D06	True	在职人员攻读硕士学位招生数	2	A0M0D	在职人员攻读博士、硕士学位分学科学生数
2784	2441	6	A0M0D07	True	在职人员攻读博士、硕士学位在校生数	2	A0M0D	在职人员攻读博士、硕士学位分学科学生数
2785	2442	7	A0M0D08	True	在职人员攻读学位博士在校学生数	2	A0M0D	在职人员攻读博士、硕士学位分学科学生数
2786	2443	8	A0M0D09	True	在职人员攻读硕士学位在校生数	2	A0M0D	在职人员攻读博士、硕士学位分学科学生数
2787	2444	0	A0N0101	True	规模以上工业企业R&D人员全时当量	2	A0N01	规模以上工业企业研究与试验发展(R&D)活动情况
2788	2445	1	A0N0102	True	规模以上工业企业R&D经费	2	A0N01	规模以上工业企业研究与试验发展(R&D)活动情况
2789	2446	2	A0N0103	True	规模以上工业企业R&D项目数	2	A0N01	规模以上工业企业研究与试验发展(R&D)活动情况
2790	2447	0	A0N0201	True	规模以上工业企业新产品项目数	2	A0N02	规模以上工业企业新产品开发及生产情况
2791	2448	1	A0N0202	True	规模以上工业企业开发新产品经费	2	A0N02	规模以上工业企业新产品开发及生产情况
2792	2449	2	A0N0203	True	规模以上工业企业新产品产值	2	A0N02	规模以上工业企业新产品开发及生产情况
2793	2450	3	A0N0204	True	规模以上工业企业新产品销售收入	2	A0N02	规模以上工业企业新产品开发及生产情况
2794	2451	4	A0N0205	True	规模以上工业企业新产品出口销售收入	2	A0N02	规模以上工业企业新产品开发及生产情况
2795	2452	0	A0N0301	True	规模以上工业企业专利申请数	2	A0N03	规模以上工业企业专利情况
2796	2453	1	A0N0302	True	规模以上工业企业发明专利申请数	2	A0N03	规模以上工业企业专利情况
2797	2454	2	A0N0303	True	规模以上工业企业有效发明专利数	2	A0N03	规模以上工业企业专利情况
2798	2455	0	A0N0401	True	国内专利申请受理量	2	A0N04	国内三种专利申请受理数和授权数
2799	2456	1	A0N0402	True	国内发明专利申请受理量	2	A0N04	国内三种专利申请受理数和授权数
2800	2457	2	A0N0403	True	国内实用新型专利申请受理量	2	A0N04	国内三种专利申请受理数和授权数
2801	2458	3	A0N0404	True	国内外观设计专利申请受理量	2	A0N04	国内三种专利申请受理数和授权数
2802	2459	4	A0N0405	True	国内专利申请授权量	2	A0N04	国内三种专利申请受理数和授权数
2803	2460	5	A0N0406	True	国内发明专利申请授权量	2	A0N04	国内三种专利申请受理数和授权数
2804	2461	6	A0N0407	True	国内实用新型专利申请授权量	2	A0N04	国内三种专利申请受理数和授权数
2805	2462	7	A0N0408	True	国内外观设计专利申请授权量	2	A0N04	国内三种专利申请受理数和授权数
2806	2463	0	A0N0501	True	公有经济企事业单位专业技术人员数	2	A0N05	公有经济企事业单位专业技术人员数
2807	2464	1	A0N0502	True	公有经济企事业单位工程技术人员	2	A0N05	公有经济企事业单位专业技术人员数
2808	2465	2	A0N0503	True	公有经济企事业单位农业技术人员	2	A0N05	公有经济企事业单位专业技术人员数
2809	2466	3	A0N0504	True	公有经济企事业单位科学研究人员	2	A0N05	公有经济企事业单位专业技术人员数
2810	2467	4	A0N0505	True	公有经济企事业单位卫生技术人员	2	A0N05	公有经济企事业单位专业技术人员数
2811	2468	5	A0N0506	True	公有经济企事业单位教学人员	2	A0N05	公有经济企事业单位专业技术人员数
2812	2469	0	A0N0601	True	技术市场成交额	2	A0N06	技术市场成交额
2813	2470	0	A0N0701	True	GPS测量	2	A0N07	测绘地理信息部门生产完成情况
2814	2471	1	A0N0702	True	水准测量	2	A0N07	测绘地理信息部门生产完成情况
2815	2472	2	A0N0703	True	地理信息数据生产	2	A0N07	测绘地理信息部门生产完成情况
2816	2473	3	A0N0704	True	地形图编制	2	A0N07	测绘地理信息部门生产完成情况
2817	2474	4	A0N0705	True	专题地图编制	2	A0N07	测绘地理信息部门生产完成情况
2818	2475	5	A0N0706	True	地图集编制	2	A0N07	测绘地理信息部门生产完成情况
2819	2476	0	A0N0801	True	地形图	2	A0N08	测绘资料提供情况
2820	2477	1	A0N0802	True	1：10000地形图	2	A0N08	测绘资料提供情况
2821	2478	2	A0N0803	True	1：50000地形图	2	A0N08	测绘资料提供情况
2822	2479	3	A0N0804	True	测绘基准成果	2	A0N08	测绘资料提供情况
2823	2480	4	A0N0805	True	航摄成果	2	A0N08	测绘资料提供情况
2824	2481	5	A0N0806	True	专题地图	2	A0N08	测绘资料提供情况
2825	2482	6	A0N0807	True	地图集	2	A0N08	测绘资料提供情况
2826	2483	0	A0N0901	True	地震台数总数	2	A0N09	地震监测情况
2827	2484	1	A0N0902	True	国家级地震台数	2	A0N09	地震监测情况
2828	2485	2	A0N0903	True	省级地震台数	2	A0N09	地震监测情况
2829	2486	3	A0N0904	True	市、县级地震台数	2	A0N09	地震监测情况
2830	2487	4	A0N0905	True	企业地震台数	2	A0N09	地震监测情况
2831	2488	5	A0N0906	True	强震观测点	2	A0N09	地震监测情况
2832	2489	6	A0N0907	True	宏观观测点	2	A0N09	地震监测情况
2833	2490	0	A0N0A01	True	地面观测业务站点个数	2	A0N0A	气象业务站点及观测项目情况
2834	2491	1	A0N0A02	True	高空探测业务站点个数	2	A0N0A	气象业务站点及观测项目情况
2835	2492	2	A0N0A03	True	自动气象站站点个数	2	A0N0A	气象业务站点及观测项目情况
2836	2493	3	A0N0A04	True	天气雷达观测业务站点个数	2	A0N0A	气象业务站点及观测项目情况
2837	2494	4	A0N0A05	True	大气成分观测业务站点个数	2	A0N0A	气象业务站点及观测项目情况
2838	2495	5	A0N0A06	True	农业气象观测业务站点个数	2	A0N0A	气象业务站点及观测项目情况
2839	2496	6	A0N0A07	True	生态与农业气象试验业务站点个数	2	A0N0A	气象业务站点及观测项目情况
2840	2497	7	A0N0A08	True	大气本底站站点个数	2	A0N0A	气象业务站点及观测项目情况
2841	2498	8	A0N0A09	True	海洋气象台站站点个数	2	A0N0A	气象业务站点及观测项目情况
2842	2499	9	A0N0A0A	True	闪电定位监测业务站点个数	2	A0N0A	气象业务站点及观测项目情况
2843	2500	10	A0N0A0B	True	太阳辐射观测业务站点个数	2	A0N0A	气象业务站点及观测项目情况
2844	2501	11	A0N0A0C	True	沙尘暴监测业务站点个数	2	A0N0A	气象业务站点及观测项目情况
2845	2502	12	A0N0A0D	True	紫外线观测业务站点个数	2	A0N0A	气象业务站点及观测项目情况
2846	2503	13	A0N0A0E	True	酸雨观测业务站点个数	2	A0N0A	气象业务站点及观测项目情况
2847	2504	14	A0N0A0F	True	臭氧观测业务站点个数	2	A0N0A	气象业务站点及观测项目情况
2848	2505	15	A0N0A0G	True	卫星云图接收业务站点个数	2	A0N0A	气象业务站点及观测项目情况
2849	2506	0	A0N0B01	True	产品质量优等品率	2	A0N0B	产品质量情况
2850	2507	1	A0N0B02	True	产品质量一等品率	2	A0N0B	产品质量情况
2851	2508	2	A0N0B03	True	产品质量合格品率	2	A0N0B	产品质量情况
2852	2509	3	A0N0B04	True	质量损失率	2	A0N0B	产品质量情况
2853	2510	4	A0N0B05	True	产品质量合格率	2	A0N0B	产品质量情况
2854	2511	0	A0N0C01	True	省级监督抽查产品种类	2	A0N0C	产品质量省级监督抽查
2855	2512	1	A0N0C02	True	省级监督抽查企业	2	A0N0C	产品质量省级监督抽查
2856	2513	2	A0N0C03	True	省级监督抽查产品批次	2	A0N0C	产品质量省级监督抽查
2857	2514	3	A0N0C04	True	省级监督抽查不合格产品批次	2	A0N0C	产品质量省级监督抽查
