	id	name	level	pid	pname	ppid	ppname
2693	A0P0B04	民办非企业单位单位数	2	A0P0B	社会组织	A0P	社会服务
2694	A0P0B05	社会组织职工人数	2	A0P0B	社会组织	A0P	社会服务
2695	A0P0B06	社会组织女性职工人数	2	A0P0B	社会组织	A0P	社会服务
2696	A0P0B07	社会团体职工人数	2	A0P0B	社会组织	A0P	社会服务
2697	A0P0B08	基金会职工人数	2	A0P0B	社会组织	A0P	社会服务
2698	A0P0B09	民办非企业单位职工人数	2	A0P0B	社会组织	A0P	社会服务
2699	A0P0B0A	社会组织增加值	2	A0P0B	社会组织	A0P	社会服务
2700	A0P0C01	自治组织单位数	2	A0P0C	自治组织	A0P	社会服务
2701	A0P0C02	社区居委会单位数	2	A0P0C	自治组织	A0P	社会服务
2702	A0P0C03	村民委员会单位数	2	A0P0C	自治组织	A0P	社会服务
2703	A0P0C04	自治组织职工人数	2	A0P0C	自治组织	A0P	社会服务
2704	A0P0C05	自治组织女性职工人数	2	A0P0C	自治组织	A0P	社会服务
2705	A0P0C06	社区居委会职工人数	2	A0P0C	自治组织	A0P	社会服务
2706	A0P0C07	村民委员会职工人数	2	A0P0C	自治组织	A0P	社会服务
2707	A0P0C08	自治组织增加值	2	A0P0C	自治组织	A0P	社会服务
2708	A0Q0101	艺术表演团体机构数	2	A0Q01	艺术表演团体、艺术表演场馆演出情况	A0Q	文化
2709	A0Q0102	艺术表演团体演出场次	2	A0Q01	艺术表演团体、艺术表演场馆演出情况	A0Q	文化
2710	A0Q0103	艺术表演团体国内演出场次	2	A0Q01	艺术表演团体、艺术表演场馆演出情况	A0Q	文化
2711	A0Q0104	艺术表演团体农村演出场次	2	A0Q01	艺术表演团体、艺术表演场馆演出情况	A0Q	文化
2712	A0Q0105	艺术表演团体国内演出观众人次	2	A0Q01	艺术表演团体、艺术表演场馆演出情况	A0Q	文化
2713	A0Q0106	艺术表演团体农村演出观众人次	2	A0Q01	艺术表演团体、艺术表演场馆演出情况	A0Q	文化
2714	A0Q0107	艺术表演场馆机构数	2	A0Q01	艺术表演团体、艺术表演场馆演出情况	A0Q	文化
2715	A0Q0108	艺术表演场馆演(映)出场次	2	A0Q01	艺术表演团体、艺术表演场馆演出情况	A0Q	文化
2716	A0Q0109	艺术表演场馆艺术演出场次	2	A0Q01	艺术表演团体、艺术表演场馆演出情况	A0Q	文化
2717	A0Q010A	艺术表演场馆观众人次	2	A0Q01	艺术表演团体、艺术表演场馆演出情况	A0Q	文化
2718	A0Q010B	艺术表演场馆艺术演出观众人次	2	A0Q01	艺术表演团体、艺术表演场馆演出情况	A0Q	文化
2719	A0Q0201	博物馆机构数	2	A0Q02	博物馆	A0Q	文化
2720	A0Q0202	博物馆从业人员	2	A0Q02	博物馆	A0Q	文化
2721	A0Q0203	博物馆文物藏品	2	A0Q02	博物馆	A0Q	文化
2722	A0Q0204	本年博物馆从有关部门接收文物数	2	A0Q02	博物馆	A0Q	文化
2723	A0Q0205	本年博物馆修复文物数	2	A0Q02	博物馆	A0Q	文化
2724	A0Q0206	博物馆考古发掘项目	2	A0Q02	博物馆	A0Q	文化
2725	A0Q0207	博物馆基本陈列	2	A0Q02	博物馆	A0Q	文化
2726	A0Q0208	博物馆举办展览	2	A0Q02	博物馆	A0Q	文化
2727	A0Q0209	博物馆参观人次	2	A0Q02	博物馆	A0Q	文化
2728	A0Q0301	公共图书馆业机构数	2	A0Q03	公共图书馆	A0Q	文化
2729	A0Q0302	公共图书馆总藏量	2	A0Q03	公共图书馆	A0Q	文化
2730	A0Q0303	人均拥有公共图书馆藏量	2	A0Q03	公共图书馆	A0Q	文化
2731	A0Q0304	公共图书馆累计发放有效借书证数	2	A0Q03	公共图书馆	A0Q	文化
2732	A0Q0305	公共图书馆总流通人次	2	A0Q03	公共图书馆	A0Q	文化
2733	A0Q0306	公共图书馆书刊文献外借人次	2	A0Q03	公共图书馆	A0Q	文化
2734	A0Q0307	公共图书馆书刊文献外借册次	2	A0Q03	公共图书馆	A0Q	文化
2735	A0Q0308	公共图书馆阅览室座席数	2	A0Q03	公共图书馆	A0Q	文化
2736	A0Q0309	每万人拥有公共图书馆建筑面积	2	A0Q03	公共图书馆	A0Q	文化
2737	A0Q030A	公共图书馆组织各类讲座次数	2	A0Q03	公共图书馆	A0Q	文化
2738	A0Q030B	公共图书馆参加讲座人次	2	A0Q03	公共图书馆	A0Q	文化
2739	A0Q030C	公共图书馆举办展览数	2	A0Q03	公共图书馆	A0Q	文化
2740	A0Q030D	公共图书馆参观展览人次	2	A0Q03	公共图书馆	A0Q	文化
2741	A0Q030E	公共图书馆举办培训班数	2	A0Q03	公共图书馆	A0Q	文化
2742	A0Q030F	公共图书馆参加培训人次	2	A0Q03	公共图书馆	A0Q	文化
2743	A0Q030G	公共图书馆计算机台数	2	A0Q03	公共图书馆	A0Q	文化
2744	A0Q030H	公共图书馆电子阅览室终端数	2	A0Q03	公共图书馆	A0Q	文化
2745	A0Q0401	广播节目综合人口覆盖率	2	A0Q04	广播电视节目综合人口覆盖情况	A0Q	文化
2746	A0Q0402	中央广播节目人口覆盖率	2	A0Q04	广播电视节目综合人口覆盖情况	A0Q	文化
2747	A0Q0403	农村广播节目人口覆盖率	2	A0Q04	广播电视节目综合人口覆盖情况	A0Q	文化
2748	A0Q0404	电视节目综合人口覆盖率	2	A0Q04	广播电视节目综合人口覆盖情况	A0Q	文化
2749	A0Q0405	中央电视节目人口覆盖率	2	A0Q04	广播电视节目综合人口覆盖情况	A0Q	文化
2750	A0Q0406	农村电视节目人口覆盖率	2	A0Q04	广播电视节目综合人口覆盖情况	A0Q	文化
2751	A0Q0501	公共广播节目套数	2	A0Q05	广播节目制作播出情况	A0Q	文化
2752	A0Q0502	全年公共广播节目播出时间	2	A0Q05	广播节目制作播出情况	A0Q	文化
2753	A0Q0503	全年制作广播节目时间	2	A0Q05	广播节目制作播出情况	A0Q	文化
2754	A0Q0601	公共电视节目套数	2	A0Q06	电视节目制作播出情况	A0Q	文化
2755	A0Q0602	付费电视节目套数	2	A0Q06	电视节目制作播出情况	A0Q	文化
2756	A0Q0603	全年公共电视节目播出时间	2	A0Q06	电视节目制作播出情况	A0Q	文化
2757	A0Q0604	全年制作电视节目时间	2	A0Q06	电视节目制作播出情况	A0Q	文化
2758	A0Q0605	全年电视剧播出部数	2	A0Q06	电视节目制作播出情况	A0Q	文化
2759	A0Q0606	全年电视剧播出集数	2	A0Q06	电视节目制作播出情况	A0Q	文化
2760	A0Q0607	进口电视剧播出部数	2	A0Q06	电视节目制作播出情况	A0Q	文化
2761	A0Q0608	进口电视剧播出集数	2	A0Q06	电视节目制作播出情况	A0Q	文化
2762	A0Q0609	全年动画电视播出小时数	2	A0Q06	电视节目制作播出情况	A0Q	文化
2763	A0Q060A	进口动画播出小时数	2	A0Q06	电视节目制作播出情况	A0Q	文化
2764	A0Q0701	有线广播电视传输干线网络总长	2	A0Q07	有线广播电视传输干线网络及用户情况	A0Q	文化
2765	A0Q0702	有线广播电视用户数	2	A0Q07	有线广播电视传输干线网络及用户情况	A0Q	文化
2766	A0Q0703	数字电视用户数	2	A0Q07	有线广播电视传输干线网络及用户情况	A0Q	文化
2767	A0Q0704	付费电视用户数	2	A0Q07	有线广播电视传输干线网络及用户情况	A0Q	文化
2768	A0Q0705	农村有线广播电视用户数	2	A0Q07	有线广播电视传输干线网络及用户情况	A0Q	文化
2769	A0Q0706	有线广播电视用户数占家庭总户数的比重(%)	2	A0Q07	有线广播电视传输干线网络及用户情况	A0Q	文化
2770	A0Q0707	农村有线广播电视用户数占家庭总户数的比重(%)	2	A0Q07	有线广播电视传输干线网络及用户情况	A0Q	文化
2771	A0Q0801	中、短波转播发射台数	2	A0Q08	广播电视技术情况	A0Q	文化
2772	A0Q0802	中波发射机数	2	A0Q08	广播电视技术情况	A0Q	文化
2773	A0Q0803	短波发射机数	2	A0Q08	广播电视技术情况	A0Q	文化
2774	A0Q0804	调频转播发射台数	2	A0Q08	广播电视技术情况	A0Q	文化
2775	A0Q0805	调频发射机数	2	A0Q08	广播电视技术情况	A0Q	文化
2776	A0Q0806	电视转播发射台数	2	A0Q08	广播电视技术情况	A0Q	文化
2777	A0Q0807	电视发射机数	2	A0Q08	广播电视技术情况	A0Q	文化
2778	A0Q0808	微波实有站数	2	A0Q08	广播电视技术情况	A0Q	文化
2779	A0Q0901	图书出版种数	2	A0Q09	图书、期刊和报纸出版情况	A0Q	文化
2780	A0Q0902	图书新出版种数	2	A0Q09	图书、期刊和报纸出版情况	A0Q	文化
2781	A0Q0903	图书总印数	2	A0Q09	图书、期刊和报纸出版情况	A0Q	文化
2782	A0Q0904	图书总印张数	2	A0Q09	图书、期刊和报纸出版情况	A0Q	文化
2783	A0Q0905	期刊出版种数	2	A0Q09	图书、期刊和报纸出版情况	A0Q	文化
2784	A0Q0906	期刊每期出版平均印数	2	A0Q09	图书、期刊和报纸出版情况	A0Q	文化
2785	A0Q0907	期刊出版总印数	2	A0Q09	图书、期刊和报纸出版情况	A0Q	文化
2786	A0Q0908	期刊出版总印张数	2	A0Q09	图书、期刊和报纸出版情况	A0Q	文化
2787	A0Q0909	报纸出版种数	2	A0Q09	图书、期刊和报纸出版情况	A0Q	文化
2788	A0Q090A	报纸每期出版平均印数	2	A0Q09	图书、期刊和报纸出版情况	A0Q	文化
2789	A0Q090B	报纸出版总印数	2	A0Q09	图书、期刊和报纸出版情况	A0Q	文化
2790	A0Q090C	报纸出版总印张数	2	A0Q09	图书、期刊和报纸出版情况	A0Q	文化
2791	A0Q0A01	儿童读物出版种数	2	A0Q0A	少年儿童读物类图书和课本出版情况	A0Q	文化
2792	A0Q0A02	课本出版种数	2	A0Q0A	少年儿童读物类图书和课本出版情况	A0Q	文化
2793	A0Q0A03	儿童读物出版总印数	2	A0Q0A	少年儿童读物类图书和课本出版情况	A0Q	文化
2794	A0Q0A04	课本出版总印数	2	A0Q0A	少年儿童读物类图书和课本出版情况	A0Q	文化
2795	A0Q0A05	儿童读物出版总印张	2	A0Q0A	少年儿童读物类图书和课本出版情况	A0Q	文化
2796	A0Q0A06	课本出版总印张	2	A0Q0A	少年儿童读物类图书和课本出版情况	A0Q	文化
2797	A0Q0B01	录像制品出版种数	2	A0Q0B	录像制品出版情况	A0Q	文化
2798	A0Q0B02	录像制品出版数量	2	A0Q0B	录像制品出版情况	A0Q	文化
2799	A0Q0B03	新版录像制品出版种数	2	A0Q0B	录像制品出版情况	A0Q	文化
2800	A0Q0B04	新版录像制品出版数量	2	A0Q0B	录像制品出版情况	A0Q	文化
2801	A0Q0B05	录像制品发行数量	2	A0Q0B	录像制品出版情况	A0Q	文化
2802	A0Q0B06	数码激光视盘出版出版种数	2	A0Q0B	录像制品出版情况	A0Q	文化
2803	A0Q0B07	数码激光视盘出版数量	2	A0Q0B	录像制品出版情况	A0Q	文化
2804	A0Q0B08	新版数码激光视盘出版种数	2	A0Q0B	录像制品出版情况	A0Q	文化
2805	A0Q0B09	新版数码激光视盘出版数量	2	A0Q0B	录像制品出版情况	A0Q	文化
2806	A0Q0B0A	高密度激光视盘出版出版种数	2	A0Q0B	录像制品出版情况	A0Q	文化
2807	A0Q0B0B	高密度激光视盘出版数量	2	A0Q0B	录像制品出版情况	A0Q	文化
2808	A0Q0B0C	新版高密度激光视盘出版种数	2	A0Q0B	录像制品出版情况	A0Q	文化
2809	A0Q0B0D	新版高密度激光视盘出版数量	2	A0Q0B	录像制品出版情况	A0Q	文化
2810	A0Q0B0E	录像带及其他出版出版种数	2	A0Q0B	录像制品出版情况	A0Q	文化
2811	A0Q0B0F	录像带及其他出版数量	2	A0Q0B	录像制品出版情况	A0Q	文化
2812	A0Q0B0G	新版录像带及其他出版种数	2	A0Q0B	录像制品出版情况	A0Q	文化
2813	A0Q0B0H	新版录像带及其他出版数量	2	A0Q0B	录像制品出版情况	A0Q	文化
2814	A0Q0C01	录音制品出版种数	2	A0Q0C	录音制品出版情况	A0Q	文化
2815	A0Q0C02	录音制品出版数量	2	A0Q0C	录音制品出版情况	A0Q	文化
2816	A0Q0C03	新版录音制品出版种数	2	A0Q0C	录音制品出版情况	A0Q	文化
2817	A0Q0C04	新版录音制品出版数量	2	A0Q0C	录音制品出版情况	A0Q	文化
2818	A0Q0C05	录音制品发行数量	2	A0Q0C	录音制品出版情况	A0Q	文化
2819	A0Q0C06	录音带出版出版种数	2	A0Q0C	录音制品出版情况	A0Q	文化
2820	A0Q0C07	录音带出版数量	2	A0Q0C	录音制品出版情况	A0Q	文化
2821	A0Q0C08	新版录音带出版种数	2	A0Q0C	录音制品出版情况	A0Q	文化
2822	A0Q0C09	新版录音带出版数量	2	A0Q0C	录音制品出版情况	A0Q	文化
2823	A0Q0C0A	激光唱盘出版出版种数	2	A0Q0C	录音制品出版情况	A0Q	文化
2824	A0Q0C0B	激光唱盘出版数量	2	A0Q0C	录音制品出版情况	A0Q	文化
2825	A0Q0C0C	新版激光唱盘出版种数	2	A0Q0C	录音制品出版情况	A0Q	文化
2826	A0Q0C0D	新版激光唱盘出版数量	2	A0Q0C	录音制品出版情况	A0Q	文化
2827	A0Q0C0E	高密度激光唱盘及其他出版种数	2	A0Q0C	录音制品出版情况	A0Q	文化
2828	A0Q0C0F	高密度激光唱盘及其他出版数量	2	A0Q0C	录音制品出版情况	A0Q	文化
2829	A0Q0C0G	新版高密度激光唱盘及其他出版种数	2	A0Q0C	录音制品出版情况	A0Q	文化
2830	A0Q0C0H	新版高密度激光唱盘及其他出版数量	2	A0Q0C	录音制品出版情况	A0Q	文化
2831	A0Q0D01	电子出版物品出版种数	2	A0Q0D	电子出版物出版情况	A0Q	文化
2832	A0Q0D02	电子出版物出版数量	2	A0Q0D	电子出版物出版情况	A0Q	文化
2833	A0Q0D03	新版电子出版物品出版种数	2	A0Q0D	电子出版物出版情况	A0Q	文化
2834	A0Q0D04	新版电子出版物出版数量	2	A0Q0D	电子出版物出版情况	A0Q	文化
2835	A0Q0D05	只读光盘品出版种数	2	A0Q0D	电子出版物出版情况	A0Q	文化
2836	A0Q0D06	只读光盘出版数量	2	A0Q0D	电子出版物出版情况	A0Q	文化
2837	A0Q0D07	新版只读光盘品出版种数	2	A0Q0D	电子出版物出版情况	A0Q	文化
2838	A0Q0D08	新版只读光盘出版数量	2	A0Q0D	电子出版物出版情况	A0Q	文化
2839	A0Q0D09	高密度只读光盘品出版种数	2	A0Q0D	电子出版物出版情况	A0Q	文化
2840	A0Q0D0A	高密度只读光盘出版数量	2	A0Q0D	电子出版物出版情况	A0Q	文化
2841	A0Q0D0B	新版高密度只读光盘品出版种数	2	A0Q0D	电子出版物出版情况	A0Q	文化
2842	A0Q0D0C	新版高密度只读光盘出版数量	2	A0Q0D	电子出版物出版情况	A0Q	文化
2843	A0Q0D0D	交互式光盘及其他品出版种数	2	A0Q0D	电子出版物出版情况	A0Q	文化
2844	A0Q0D0E	交互式光盘及其他出版数量	2	A0Q0D	电子出版物出版情况	A0Q	文化
2845	A0Q0D0F	新版交互式光盘及其他品出版种数	2	A0Q0D	电子出版物出版情况	A0Q	文化
2846	A0Q0D0G	新版交互式光盘及其他出版数量	2	A0Q0D	电子出版物出版情况	A0Q	文化
2847	A0Q0E01	版权合同登记数	2	A0Q0E	版权合同登记	A0Q	文化
2848	A0Q0E02	图书版权合同登记数	2	A0Q0E	版权合同登记	A0Q	文化
2849	A0Q0E03	期刊版权合同登记数	2	A0Q0E	版权合同登记	A0Q	文化
2850	A0Q0E04	音像制品版权合同登记数	2	A0Q0E	版权合同登记	A0Q	文化
2851	A0Q0E05	电子制品版权合同登记数	2	A0Q0E	版权合同登记	A0Q	文化
2852	A0Q0E06	软件出版物版权合同登记数	2	A0Q0E	版权合同登记	A0Q	文化
2853	A0Q0E07	电影版权合同登记数	2	A0Q0E	版权合同登记	A0Q	文化
2854	A0Q0E08	电视版权合同登记数	2	A0Q0E	版权合同登记	A0Q	文化
2855	A0Q0E09	其他节目版权合同登记数	2	A0Q0E	版权合同登记	A0Q	文化
2856	A0Q0F01	出版物发行机构数	2	A0Q0F	出版物发行机构数和网点数	A0Q	文化
2857	A0Q0F02	国有书店及国有发行点数	2	A0Q0F	出版物发行机构数和网点数	A0Q	文化
2858	A0Q0F03	供销社数	2	A0Q0F	出版物发行机构数和网点数	A0Q	文化
2859	A0Q0F04	出版社数	2	A0Q0F	出版物发行机构数和网点数	A0Q	文化
2860	A0Q0F05	网上书店数	2	A0Q0F	出版物发行机构数和网点数	A0Q	文化
2861	A0Q0F06	文化教育广电邮政系统数	2	A0Q0F	出版物发行机构数和网点数	A0Q	文化
2862	A0Q0F07	新华书店系统外批发网点数	2	A0Q0F	出版物发行机构数和网点数	A0Q	文化
2863	A0Q0F08	集体个体零售数	2	A0Q0F	出版物发行机构数和网点数	A0Q	文化
2864	A0Q0F09	新华书店系统出版社自办发行从业人数	2	A0Q0F	出版物发行机构数和网点数	A0Q	文化
2865	A0Q0F0A	国有书店及国有发行点从业人数	2	A0Q0F	出版物发行机构数和网点数	A0Q	文化
2866	A0Q0G01	出版印刷企业数	2	A0Q0G	出版印刷生产情况	A0Q	文化
2867	A0Q0G02	出版印刷企业工业销售产值	2	A0Q0G	出版印刷生产情况	A0Q	文化
2868	A0Q0G03	出版印刷企业黑白印刷产量	2	A0Q0G	出版印刷生产情况	A0Q	文化
2869	A0Q0G04	出版印刷企业彩色印刷产量	2	A0Q0G	出版印刷生产情况	A0Q	文化
2870	A0Q0G05	出版印刷企业装订产量	2	A0Q0G	出版印刷生产情况	A0Q	文化
2871	A0Q0G06	出版印刷企业用纸量	2	A0Q0G	出版印刷生产情况	A0Q	文化
2872	A0Q0G07	出版印刷企业用纸量	2	A0Q0G	出版印刷生产情况	A0Q	文化
2873	A0R0101	等级运动员发展人数	2	A0R01	分技术等级运动员发展人数	A0R	体育
2874	A0R0102	等级女运动员发展人数	2	A0R01	分技术等级运动员发展人数	A0R	体育
2875	A0R0103	国际级运动健将发展人数	2	A0R01	分技术等级运动员发展人数	A0R	体育
2876	A0R0104	国际级女运动健将发展人数	2	A0R01	分技术等级运动员发展人数	A0R	体育
2877	A0R0105	运动健将发展人数	2	A0R01	分技术等级运动员发展人数	A0R	体育
2878	A0R0106	女运动健将发展数	2	A0R01	分技术等级运动员发展人数	A0R	体育
2879	A0R0107	一级运动员发展人数	2	A0R01	分技术等级运动员发展人数	A0R	体育
2880	A0R0108	一级女运动员发展人数	2	A0R01	分技术等级运动员发展人数	A0R	体育
2881	A0R0109	二级运动员发展人数	2	A0R01	分技术等级运动员发展人数	A0R	体育
2882	A0R010A	二级女运动员发展人数	2	A0R01	分技术等级运动员发展人数	A0R	体育
2883	A0R0201	等级教练员发展人数	2	A0R02	分等级教练员发展人数	A0R	体育
2884	A0R0202	等级女教练员发展人数	2	A0R02	分等级教练员发展人数	A0R	体育
