WEO Country Group Code	WEO Subject Code	Country Group Name	Subject Descriptor	Subject Notes	Units	Scale	Series-specific Notes	1980	1981	1982	1983	1984	1985	1986	1987	1988	1989	1990	1991	1992	1993	1994	1995	1996	1997	1998	1999	2000	2001	2002	2003	2004	2005	2006	2007	2008	2009	2010	2011	2012	2013	2014	2015	2016	2017	2018	2019	2020	2021	2022	2023	2024	Estimates Start After
205	PSUGAISA	Latin America and the Caribbean	Sugar, Free Market, Coffee Sugar and Cocoa Exchange (CSCE) contract no.11 nearest future position, US cents per pound		U.S. cents	Units																																															
205	PSUGAUSA	Latin America and the Caribbean	Sugar, U.S. import price, contract no.14 nearest futures position, US cents per pound		U.S. cents	Units																																															
205	PBANSOP	Latin America and the Caribbean	Bananas, Central American and Ecuador, FOB U.S. Ports, US$ per metric tonne		U.S. dollars	Units																																															
205	PORANG	Latin America and the Caribbean	Oranges, miscellaneous oranges French import price, US$ per metric tonne		U.S. dollars	Units																																															
205	PBEVEW	Latin America and the Caribbean	Commodity Beverage Price Index includes Coffee, Tea, and Cocoa		Index, 2005=100																																																
205	PCOFFW	Latin America and the Caribbean	Commodity Coffee Price Index includes Other Mild Arabicas and Robusta		Index, 2005=100																																																
205	PCOFFOTM	Latin America and the Caribbean	Coffee, Other Mild Arabicas, International Coffee Organization New York cash price, ex-dock New York, US cents per pound		U.S. cents	Units																																															
205	PCOFFROB	Latin America and the Caribbean	Coffee, Robusta, International Coffee Organization New York cash price, ex-dock New York, US cents per pound		U.S. cents	Units																																															
205	PCOCO	Latin America and the Caribbean	Cocoa beans, International Cocoa Organization cash price, CIF US and European ports, US$ per metric tonne		U.S. dollars	Units																																															
205	PTEA	Latin America and the Caribbean	Tea, Mombasa, Kenya, Auction Price, US cents per kilogram		U.S. cents	Units																																															
205	PRAWMW	Latin America and the Caribbean	Commodity Agricultural Raw Materials Index includes Timber, Cotton, Wool, Rubber, and Hides Price Indices		Index, 2005=100																																																
205	PTIMBW	Latin America and the Caribbean	Commodity Timber Index includes Hardwood and Softwood Price Indices		Index, 2005=100																																																
205	PHARDW	Latin America and the Caribbean	Commodity Hardwood Price Index includes Hardwood Logs and Hardwood Sawn Price Indices		Index, 2005=100																																																
205	PLOGSK	Latin America and the Caribbean	Hard Logs, Best quality Malaysian meranti, import price Japan, US$ per cubic meter		U.S. dollars	Units																																															
205	PSAWMAL	Latin America and the Caribbean	Hard Sawnwood, Dark Red Meranti, select and better quality, C&F U.K port, US$ per cubic meter		U.S. dollars	Units																																															
205	PSOFTW	Latin America and the Caribbean	Commodity Softwood Index includes Softwood Sawn and Softwood Logs Price Indices		Index, 2005=100																																																
205	PLOGORE	Latin America and the Caribbean	Soft Logs, Average Export price from the U.S. for Douglas Fir, US$ per cubic meter		U.S. dollars	Units																																															
205	PSAWORE	Latin America and the Caribbean	Soft Sawnwood, average export price of Douglas Fir, U.S. Price, US$ per cubic meter		U.S. dollars	Units																																															
205	PCOTTIND	Latin America and the Caribbean	Cotton, Cotton Outlook `A Index`, Middling 1-3/32 inch staple, CIF Liverpool, US cents per pound		U.S. cents	Units																																															
205	PWOOLW	Latin America and the Caribbean	Commodity Wool Index includes Coarse and Fine Wool Price Indices		Index, 2005=100																																																
205	PWOOLF	Latin America and the Caribbean	Wool, fine, 19 micron, Australian Wool Exchange spot quote, US cents per kilogram		U.S. cents	Units																																															
205	PWOOLC	Latin America and the Caribbean	Wool, coarse, 23 micron, Australian Wool Exchange spot quote, US cents per kilogram		U.S. cents	Units																																															
205	PRUBB	Latin America and the Caribbean	Rubber, No.1 Rubber Smoked Sheet, FOB Maylaysian/Singapore, US cents per pound		U.S. cents	Units																																															
205	PHIDE	Latin America and the Caribbean	Hides, Heavy native steers, over 53 pounds, wholesale dealer`s price, US cents per pound		U.S. cents	Units																																															
205	PMETAW	Latin America and the Caribbean	Commodity Metals Price Index includes Copper, Aluminum, Iron Ore, Tin, Nickel, Zinc, Lead, and Uranium Price Indices		Index, 2005=100																																																
205	PCOPP	Latin America and the Caribbean	Copper, grade A cathode, LME spot price, CIF European ports, US$ per metric tonne		U.S. dollars	Units																																															
205	PALUM	Latin America and the Caribbean	Aluminum, 99.5% minimum purity, LME spot price, CIF UK ports, US$ per metric tonne		U.S. dollars	Units																																															
205	PIORECR	Latin America and the Caribbean	Iron Ore, China import Iron Ore Fines 62% FE spot (CFR Tianjin port) US$ per metric ton		U.S. dollars	Units																																															
205	PTIN	Latin America and the Caribbean	Tin, standard grade, LME spot price, US$ per metric tonne		U.S. dollars	Units																																															
205	PNICK	Latin America and the Caribbean	Nickel, melting grade, LME spot price, CIF European ports, US$ per metric tonne		U.S. dollars	Units																																															
205	PZINC	Latin America and the Caribbean	Zinc, high grade 98% pure, US$ per metric tonne		U.S. dollars	Units																																															
205	PLEAD	Latin America and the Caribbean	Lead, 99.97% pure, LME spot price, CIF European Ports, US$ per metric tonne		U.S. dollars	Units																																															
205	PURAN	Latin America and the Caribbean	Uranium, u3o8 restricted price, Nuexco exchange spot, US$ per pound		U.S. dollars	Units																																															
400	NGDP_RPCH	Middle East and Central Asia	Gross domestic product, constant prices		Percent change			-2.184	-1.149	-1.011	1.914	-0.454	0.544	1.902	0.637	2.507	4.18	9.236	7.917	4.839	0.794	1.36	1.522	4.472	2.664	3.622	2.19	5.65	2.174	3.701	10.33	8.787	6.253	6.441	5.791	4.298	1.15	4.894	4.572	4.896	3.021	3.119	2.616	5.012	2.339	1.885	0.904	2.898	3.163	3.152	3.294	3.31	
400	NGDP_RPCHMK	Middle East and Central Asia	Gross domestic product, constant prices		Percent change (market exchange rates)																																																
400	NGDPD	Middle East and Central Asia	Gross domestic product, current prices		U.S. dollars	Billions		542.286	575.296	569.395	576.389	584.033	602.962	612.063	726.639	768.958	873.842	1,104.84	794.382	584.092	623.731	669.131	752.978	856.524	912.018	925.677	1,048.55	1,230.01	1,184.07	992.732	1,125.19	1,356.66	1,662.62	1,987.73	2,377.23	2,931.24	2,630.63	3,081.92	3,620.84	3,727.82	3,854.20	3,929.14	3,485.07	3,411.66	3,512.42	3,806.78	3,828.72	3,936.21	4,095.80	4,298.63	4,533.19	4,804.97	
400	PPPGDP	Middle East and Central Asia	Gross domestic product, current prices		Purchasing power parity; international dollars	Billions		1,231.54	1,322.40	1,361.77	1,423.73	1,457.53	1,503.85	1,545.73	1,587.93	1,671.27	1,799.11	2,049.12	2,268.61	2,670.85	2,742.27	2,831.09	2,928.07	3,113.39	3,246.31	3,480.16	3,599.26	3,884.57	4,050.88	4,277.21	4,755.93	5,276.31	5,775.87	6,322.51	6,859.77	7,275.07	7,401.60	7,848.05	8,265.02	8,573.46	8,959.98	9,379.41	9,709.46	10,281.02	10,698.40	11,151.98	11,426.74	11,987.52	12,618.04	13,272.80	13,979.64	14,728.76	
400	NGDP_D	Middle East and Central Asia	Gross domestic product, deflator		Index, 2000=100																																																
400	NGDPRPPPPC	Middle East and Central Asia	Gross domestic product per capita, constant prices		Purchasing power parity; 2011 international dollar	Units		11,247.26	10,689.18	10,050.73	9,804.99	9,385.64	9,097.17	8,892.72	8,679.14	8,585.63	8,662.98	8,914.63	9,264.48	8,791.02	8,635.44	8,566.68	8,537.80	8,743.87	8,790.17	8,932.75	8,889.12	9,236.45	9,253.96	9,090.56	9,489.44	10,044.91	10,444.44	10,866.76	11,237.30	11,362.48	11,237.29	11,538.19	11,963.96	12,076.76	12,131.02	12,188.52	12,234.30	12,573.52	12,548.90	12,533.84	12,386.42	12,515.69	12,679.62	12,846.80	13,034.43	13,212.02	
400	PPPPC	Middle East and Central Asia	Gross domestic product per capita, current prices		Purchasing power parity; international dollars	Units		4,845.77	5,041.04	5,032.81	5,102.04	5,060.06	5,059.66	5,045.52	5,046.14	5,167.81	5,418.81	5,788.11	6,252.39	6,032.04	6,065.68	6,145.87	6,253.58	6,521.79	6,669.38	6,853.85	6,918.86	7,349.90	7,525.34	7,509.42	7,984.49	8,679.39	9,305.70	9,974.99	10,592.23	10,918.53	10,880.57	11,302.09	11,963.96	12,308.41	12,580.62	12,874.19	13,057.08	13,558.06	13,786.35	14,105.29	14,187.87	14,620.49	15,117.71	15,624.17	16,169.62	16,719.81	
400	NGAP_NPGDP	Middle East and Central Asia	Output gap		Percent of potential GDP																																																
400	PPPSH	Middle East and Central Asia	Gross domestic product based on purchasing-power-parity (PPP) share of world total	These data form the basis for the country weights used to generate the World Economic Outlook country group composites for the domestic economy.   Please note:   The IMF is not a primary source for purchasing power parity (PPP) data. WEO weights have been created from primary sources and are used solely for purposes of generating country group composites. For primary source information, please refer to one of the following sources: the Organization for Economic Cooperation and Development, the World Bank, or the Penn World Tables.  For further information see Box A2 in the April 2004 World Economic Outlook, Box 1.2 in the September 2003 World Economic Outlook for a discussion on the measurement of global growth and Box A.1 in the May 2000 World Economic Outlook for a summary of the revised PPP-based weights, and Annex IV of the May 1993 World Economic Outlook. See also Anne Marie Gulde and Marianne Schulze-Ghattas, "Purchasing Power Parity Based Weights for the World Economic Outlook," in Staff Studies for the World Economic Outlook (Washington: IMF, December 1993), pp. 106-23.	Percent			9.28	8.953	8.657	8.493	8.04	7.765	7.558	7.296	7.099	7.093	7.481	7.824	8.084	7.949	7.805	7.629	7.677	7.564	7.804	7.689	7.746	7.718	7.796	8.177	8.392	8.5	8.573	8.593	8.689	8.806	8.766	8.687	8.572	8.516	8.457	8.385	8.509	8.378	8.234	8.055	8.017	7.988	7.958	7.935	7.912	
400	NID_NGDP	Middle East and Central Asia	Investment		Percent of GDP			26.563	25.627	25.217	27.163	25.825	22.856	21.79	19.125	21.01	24.432	27.186	30.895	24.503	23.189	21.972	22.24	22.808	22.919	24.901	24.051	24.956	27.289	24.909	25.853	26.083	25.544	25.791	29.557	30.243	31.386	29.112	26.335	25.795	25.922	25.574	27.194	26.509	28.626	27.123	27.69	28.691	29.218	29.361	29.555	29.618	
400	NGSD_NGDP	Middle East and Central Asia	Gross national savings		Percent of GDP			36.048	34.867	26.522	22.665	22.835	19.038	17.097	17.183	18.274	21.695	26.948	24.513	21.224	20.017	19.975	22.508	24.43	24.43	21.753	25.228	31.135	30.062	27.976	31.267	32.729	37.372	38.693	38.92	40.414	31.846	34.174	38.498	36.896	35.149	31.409	23.687	23.162	27.586	29.729	27.343	27.321	27.146	27.16	27.182	27.056	
400	PCPIPCH	Middle East and Central Asia	Inflation, average consumer prices		Percent change			11.957	11.487	9.918	9.475	7.696	6.414	11.871	14.983	12.024	10.26	7.152	13.952	17.041	36.85	37.029	25.88	13.106	8.244	6.569	5.736	3.832	3.799	4.976	5.222	6.08	7.203	8.245	10.433	12.328	7.221	6.71	9.239	9.355	8.844	6.623	5.529	5.503	6.722	9.886	8.19	9.13	7.946	7.437	7.136	7.112	
400	PCPIEPCH	Middle East and Central Asia	Inflation, end of period consumer prices		Percent change			n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	14.138	18.169	12.227	40.832	34.343	19.756	11.006	7.756	6.169	5.639	3.333	4.099	5.994	5.838	7.852	6.342	10.217	10.376	12.693	5.701	8.859	9.1	10.853	6.9	6.536	5.379	6.168	7.331	11.119	7.92	8.863	8.236	7.469	7.426	7.079	
400	FLIBOR3	Middle East and Central Asia	Three-month London interbank offered rate (LIBOR)		Percent																																																
400	TRADEPCH	Middle East and Central Asia	Trade volume of goods and services		Percent change																																																
400	TM_RPCH	Middle East and Central Asia	Volume of imports of goods and services		Percent change			7.962	15.336	2.092	1.433	-4.815	-10.483	-16.996	-6.331	-4.813	10.479	9.371	20.563	0.729	-3.534	-11.55	2.484	7.904	8.322	1.665	-0.344	7.436	8.065	7.045	9.52	15.161	14.004	9.923	19.382	16.148	-4.72	-0.513	5.373	9.565	7.429	7.99	0.875	-1.139	3.264	-0.992	0.647	2.482	2.806	1.843	2.606	3	
400	TMG_RPCH	Middle East and Central Asia	Volume of imports of goods		Percent change			9.892	16.051	7.786	3.941	-6.937	-10.486	-14.136	-8.718	-0.966	6.77	19.988	13.359	-1.083	-0.052	-8.597	6.115	4.907	5.418	5.855	-2.024	6.411	9.905	6.051	8.48	16.24	13.936	7.589	20.765	17.481	-5.647	-1.006	7.015	10.583	7.465	3.932	1.664	-0.175	4.332	-1.925	0.68	2.852	2.574	1.772	2.84	3.328	
400	TX_RPCH	Middle East and Central Asia	Volume of exports of goods and services		Percent change			-10.827	5.382	-9.868	-12.684	-5.325	-8.782	8.072	3.767	6.935	9.909	12.58	6.673	10.159	10.523	1.4	2.671	2.88	5.623	1.105	0.612	9.066	3.016	0.858	14.463	11.507	10.562	5.535	7.47	5.713	-6.072	6.531	9.231	3.359	3.299	3.085	4.9	2.864	1.536	-0.3	-2.133	3.805	2.829	2.237	2.871	3.152	
400	TXG_RPCH	Middle East and Central Asia	Volume of exports of goods		Percent change			-14.36	3.912	-14.006	-12.626	-5.696	-10.782	8.467	-2.492	9.273	13.341	14.182	7.173	13.548	10.456	-0.465	2.609	4.282	4.116	-0.327	5.938	12.756	1.886	0.517	14.132	11.574	9.732	4.069	7.048	8.115	-7.835	6.549	10.899	4.071	2.887	0.166	2.24	2.085	1.535	0.04	-3.141	3.466	2.533	1.695	2.739	3.003	
400	TTPCH	Middle East and Central Asia	Terms of trade of goods and services		Percent change			38.058	1.034	-5.427	-8.467	0.764	-0.8	-36.228	5.492	-11.298	7.825	11.404	-9.311	-0.757	-6.365	-3.51	-3.111	11.731	-0.618	-15.778	21.245	24.808	-2.901	4.588	1.309	5.472	14.38	4.696	2.238	12.855	-15.779	6.355	11.964	1.011	-0.257	-4.333	-23.036	-5.367	9.245	9.457	-4.177	-3.978	-2.053	-0.607	-0.223	-0.342	
400	TTTPCH	Middle East and Central Asia	Terms of trade of goods		Percent change			42.489	3.785	-2.627	-6.111	-0.761	0.534	-39.371	6.872	-15.873	6.208	19.277	-5.599	-1.983	-9.951	-1.964	5.537	9.697	-0.496	-18.379	21.179	25.641	-4.694	5.433	0.023	6.587	16.6	6.409	2.682	11.603	-16.55	7.996	12.779	0.214	-0.082	-4.36	-24.753	-5.498	10.426	10.511	-4.568	-4.557	-2.47	-0.931	-0.362	-0.519	
400	TXGM_D	Middle East and Central Asia	Export price of manufactures		U.S. dollars; index, 2000=100																																																
400	TXGM_DPCH	Middle East and Central Asia	Export price of manufactures		U.S. dollars; annual percent change																																																
400	LUR	Middle East and Central Asia	Unemployment rate		Percent of total labor force																																																
400	LE	Middle East and Central Asia	Employment		Index, 2000=100																																																
400	GGR_NGDP	Middle East and Central Asia	General government revenue	Revenue consists of taxes, social contributions, grants receivable, and other revenue. Revenue increases government?s net worth, which is the difference between its assets and liabilities (GFSM 2001, paragraph 4.20). Note: Transactions that merely change the composition of the balance sheet do not change the net worth position, for example, proceeds from sales of nonfinancial and financial assets or incurrence of liabilities.	Percent of GDP			n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	24.015	28.957	26.19	26.709	28.101	30.75	35.16	36.025	34.344	38.617	30.354	31.681	33.281	35.086	33.776	31.36	25.454	23.432	25.224	27.992	27.897	27.15	26.524	26.312	26.067	25.917	
400	GGX_NGDP	Middle East and Central Asia	General government total expenditure	Total expenditure consists of total expense and the net acquisition of nonfinancial assets. Note: Apart from being on an accrual basis, total expenditure differs from the GFSM 1986 definition of total expenditure in the sense that it also takes the disposals of nonfinancial assets into account.	Percent of GDP			n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	25.147	24.053	25.91	28.243	27	27.475	25.821	25.859	26.275	28.735	32.351	30.138	29.426	30.575	31.417	32.966	33.56	32.3	30.511	30.529	31.884	31.508	31.077	30.515	30.139	29.82	
