	指标	地区	年	数据	行业	行业指标
18721	居民服务和其他服务业城镇单位就业人员平均工资	福建省	2017	49646.0	居民服务和其他服务业	人员平均工资
18722	居民服务和其他服务业城镇单位就业人员平均工资	福建省	2016	48040.0	居民服务和其他服务业	人员平均工资
18723	居民服务和其他服务业城镇单位就业人员平均工资	福建省	2015	46396.0	居民服务和其他服务业	人员平均工资
18724	居民服务和其他服务业城镇单位就业人员平均工资	福建省	2014	44215.0	居民服务和其他服务业	人员平均工资
18725	居民服务和其他服务业城镇单位就业人员平均工资	福建省	2013	38689.0	居民服务和其他服务业	人员平均工资
18726	居民服务和其他服务业城镇单位就业人员平均工资	福建省	2012	34320.0	居民服务和其他服务业	人员平均工资
18727	居民服务和其他服务业城镇单位就业人员平均工资	福建省	2011	35808.0	居民服务和其他服务业	人员平均工资
18728	居民服务和其他服务业城镇单位就业人员平均工资	福建省	2010	33977.0	居民服务和其他服务业	人员平均工资
18729	居民服务和其他服务业城镇单位就业人员平均工资	福建省	2009	27430.0	居民服务和其他服务业	人员平均工资
18730	居民服务和其他服务业城镇单位就业人员平均工资	江西省	2018		居民服务和其他服务业	人员平均工资
18731	居民服务和其他服务业城镇单位就业人员平均工资	江西省	2017	51848.0	居民服务和其他服务业	人员平均工资
18732	居民服务和其他服务业城镇单位就业人员平均工资	江西省	2016	51631.0	居民服务和其他服务业	人员平均工资
18733	居民服务和其他服务业城镇单位就业人员平均工资	江西省	2015	44908.0	居民服务和其他服务业	人员平均工资
18734	居民服务和其他服务业城镇单位就业人员平均工资	江西省	2014	42678.0	居民服务和其他服务业	人员平均工资
18735	居民服务和其他服务业城镇单位就业人员平均工资	江西省	2013	31840.0	居民服务和其他服务业	人员平均工资
18736	居民服务和其他服务业城镇单位就业人员平均工资	江西省	2012	27611.0	居民服务和其他服务业	人员平均工资
18737	居民服务和其他服务业城镇单位就业人员平均工资	江西省	2011	29392.0	居民服务和其他服务业	人员平均工资
18738	居民服务和其他服务业城镇单位就业人员平均工资	江西省	2010	22375.0	居民服务和其他服务业	人员平均工资
18739	居民服务和其他服务业城镇单位就业人员平均工资	江西省	2009	20053.0	居民服务和其他服务业	人员平均工资
18740	居民服务和其他服务业城镇单位就业人员平均工资	山东省	2018		居民服务和其他服务业	人员平均工资
18741	居民服务和其他服务业城镇单位就业人员平均工资	山东省	2017	46560.0	居民服务和其他服务业	人员平均工资
18742	居民服务和其他服务业城镇单位就业人员平均工资	山东省	2016	44511.0	居民服务和其他服务业	人员平均工资
18743	居民服务和其他服务业城镇单位就业人员平均工资	山东省	2015	42675.0	居民服务和其他服务业	人员平均工资
18744	居民服务和其他服务业城镇单位就业人员平均工资	山东省	2014	40300.0	居民服务和其他服务业	人员平均工资
18745	居民服务和其他服务业城镇单位就业人员平均工资	山东省	2013	38233.0	居民服务和其他服务业	人员平均工资
18746	居民服务和其他服务业城镇单位就业人员平均工资	山东省	2012	45588.0	居民服务和其他服务业	人员平均工资
18747	居民服务和其他服务业城镇单位就业人员平均工资	山东省	2011	45264.0	居民服务和其他服务业	人员平均工资
18748	居民服务和其他服务业城镇单位就业人员平均工资	山东省	2010	32461.0	居民服务和其他服务业	人员平均工资
18749	居民服务和其他服务业城镇单位就业人员平均工资	山东省	2009	29853.0	居民服务和其他服务业	人员平均工资
18750	居民服务和其他服务业城镇单位就业人员平均工资	河南省	2018		居民服务和其他服务业	人员平均工资
18751	居民服务和其他服务业城镇单位就业人员平均工资	河南省	2017	39522.0	居民服务和其他服务业	人员平均工资
18752	居民服务和其他服务业城镇单位就业人员平均工资	河南省	2016	36848.0	居民服务和其他服务业	人员平均工资
18753	居民服务和其他服务业城镇单位就业人员平均工资	河南省	2015	33857.0	居民服务和其他服务业	人员平均工资
18754	居民服务和其他服务业城镇单位就业人员平均工资	河南省	2014	30482.0	居民服务和其他服务业	人员平均工资
18755	居民服务和其他服务业城镇单位就业人员平均工资	河南省	2013	27878.0	居民服务和其他服务业	人员平均工资
18756	居民服务和其他服务业城镇单位就业人员平均工资	河南省	2012	29170.0	居民服务和其他服务业	人员平均工资
18757	居民服务和其他服务业城镇单位就业人员平均工资	河南省	2011	25338.0	居民服务和其他服务业	人员平均工资
18758	居民服务和其他服务业城镇单位就业人员平均工资	河南省	2010	23650.0	居民服务和其他服务业	人员平均工资
18759	居民服务和其他服务业城镇单位就业人员平均工资	河南省	2009	21542.0	居民服务和其他服务业	人员平均工资
18760	居民服务和其他服务业城镇单位就业人员平均工资	湖北省	2018		居民服务和其他服务业	人员平均工资
18761	居民服务和其他服务业城镇单位就业人员平均工资	湖北省	2017	45103.0	居民服务和其他服务业	人员平均工资
18762	居民服务和其他服务业城镇单位就业人员平均工资	湖北省	2016	43921.0	居民服务和其他服务业	人员平均工资
18763	居民服务和其他服务业城镇单位就业人员平均工资	湖北省	2015	39309.0	居民服务和其他服务业	人员平均工资
18764	居民服务和其他服务业城镇单位就业人员平均工资	湖北省	2014	37433.0	居民服务和其他服务业	人员平均工资
18765	居民服务和其他服务业城镇单位就业人员平均工资	湖北省	2013	31492.0	居民服务和其他服务业	人员平均工资
18766	居民服务和其他服务业城镇单位就业人员平均工资	湖北省	2012	30299.0	居民服务和其他服务业	人员平均工资
18767	居民服务和其他服务业城镇单位就业人员平均工资	湖北省	2011	29296.0	居民服务和其他服务业	人员平均工资
18768	居民服务和其他服务业城镇单位就业人员平均工资	湖北省	2010	26086.0	居民服务和其他服务业	人员平均工资
18769	居民服务和其他服务业城镇单位就业人员平均工资	湖北省	2009	22387.0	居民服务和其他服务业	人员平均工资
18770	居民服务和其他服务业城镇单位就业人员平均工资	湖南省	2018		居民服务和其他服务业	人员平均工资
18771	居民服务和其他服务业城镇单位就业人员平均工资	湖南省	2017	47600.0	居民服务和其他服务业	人员平均工资
18772	居民服务和其他服务业城镇单位就业人员平均工资	湖南省	2016	45946.0	居民服务和其他服务业	人员平均工资
18773	居民服务和其他服务业城镇单位就业人员平均工资	湖南省	2015	42499.0	居民服务和其他服务业	人员平均工资
18774	居民服务和其他服务业城镇单位就业人员平均工资	湖南省	2014	39471.0	居民服务和其他服务业	人员平均工资
18775	居民服务和其他服务业城镇单位就业人员平均工资	湖南省	2013	34523.0	居民服务和其他服务业	人员平均工资
18776	居民服务和其他服务业城镇单位就业人员平均工资	湖南省	2012	35554.0	居民服务和其他服务业	人员平均工资
18777	居民服务和其他服务业城镇单位就业人员平均工资	湖南省	2011	31027.0	居民服务和其他服务业	人员平均工资
18778	居民服务和其他服务业城镇单位就业人员平均工资	湖南省	2010	23740.0	居民服务和其他服务业	人员平均工资
18779	居民服务和其他服务业城镇单位就业人员平均工资	湖南省	2009	22865.0	居民服务和其他服务业	人员平均工资
18780	居民服务和其他服务业城镇单位就业人员平均工资	广东省	2018		居民服务和其他服务业	人员平均工资
18781	居民服务和其他服务业城镇单位就业人员平均工资	广东省	2017	53418.0	居民服务和其他服务业	人员平均工资
18782	居民服务和其他服务业城镇单位就业人员平均工资	广东省	2016	49297.0	居民服务和其他服务业	人员平均工资
18783	居民服务和其他服务业城镇单位就业人员平均工资	广东省	2015	47483.0	居民服务和其他服务业	人员平均工资
18784	居民服务和其他服务业城镇单位就业人员平均工资	广东省	2014	44896.0	居民服务和其他服务业	人员平均工资
18785	居民服务和其他服务业城镇单位就业人员平均工资	广东省	2013	42187.0	居民服务和其他服务业	人员平均工资
