i	dbcode	exp	id	isParent	name	open	pid	wd
2	fsnd	中等职业学校指按规定的设置标准和审批程序批准建立的，招收初中（或部分高中）毕业生或同等学历者，实施中等职业技术教育，培养中等职业技术人才的学校。招收初中毕业生的，修业年限一般为三至四年；招收高中毕业生的，修业年限一般为二年至三年。包括中等专业学校、技工学校、职业中学（高中）等。	A0M0303	True	中等职业学校应届初中毕业生数	False	A0M03	zb
3	fsnd	中等职业学校指按规定的设置标准和审批程序批准建立的，招收初中（或部分高中）毕业生或同等学历者，实施中等职业技术教育，培养中等职业技术人才的学校。招收初中毕业生的，修业年限一般为三至四年；招收高中毕业生的，修业年限一般为二年至三年。包括中等专业学校、技工学校、职业中学（高中）等。	A0M0304	True	中等职业学校在校学生数	False	A0M03	zb
4	fsnd	中等职业学校指按规定的设置标准和审批程序批准建立的，招收初中（或部分高中）毕业生或同等学历者，实施中等职业技术教育，培养中等职业技术人才的学校。招收初中毕业生的，修业年限一般为三至四年；招收高中毕业生的，修业年限一般为二年至三年。包括中等专业学校、技工学校、职业中学（高中）等。	A0M0305	True	中等职业学校毕业生数	False	A0M03	zb
5	fsnd	中等职业学校指按规定的设置标准和审批程序批准建立的，招收初中（或部分高中）毕业生或同等学历者，实施中等职业技术教育，培养中等职业技术人才的学校。招收初中毕业生的，修业年限一般为三至四年；招收高中毕业生的，修业年限一般为二年至三年。包括中等专业学校、技工学校、职业中学（高中）等。	A0M0306	True	中等职业学校获得职业资格证书毕业生数	False	A0M03	zb
6	fsnd	中等职业学校指按规定的设置标准和审批程序批准建立的，招收初中（或部分高中）毕业生或同等学历者，实施中等职业技术教育，培养中等职业技术人才的学校。招收初中毕业生的，修业年限一般为三至四年；招收高中毕业生的，修业年限一般为二年至三年。包括中等专业学校、技工学校、职业中学（高中）等。	A0M0307	True	中等职业学校预计毕业生数	False	A0M03	zb
0	fsnd	中等职业学校指按规定的设置标准和审批程序批准建立的，招收初中（或部分高中）毕业生或同等学历者，实施中等职业技术教育，培养中等职业技术人才的学校。招收初中毕业生的，修业年限一般为三至四年；招收高中毕业生的，修业年限一般为二年至三年。包括中等专业学校、技工学校、职业中学（高中）等。	A0M0401	True	中等职业学校(机构)教职工总数	False	A0M04	zb
1	fsnd	中等职业学校指按规定的设置标准和审批程序批准建立的，招收初中（或部分高中）毕业生或同等学历者，实施中等职业技术教育，培养中等职业技术人才的学校。招收初中毕业生的，修业年限一般为三至四年；招收高中毕业生的，修业年限一般为二年至三年。包括中等专业学校、技工学校、职业中学（高中）等。	A0M0402	True	中等职业学校(机构)校本部教职工数	False	A0M04	zb
2	fsnd	中等职业学校指按规定的设置标准和审批程序批准建立的，招收初中（或部分高中）毕业生或同等学历者，实施中等职业技术教育，培养中等职业技术人才的学校。招收初中毕业生的，修业年限一般为三至四年；招收高中毕业生的，修业年限一般为二年至三年。包括中等专业学校、技工学校、职业中学（高中）等。	A0M0403	True	中等职业学校(机构)专任教师数	False	A0M04	zb
3	fsnd	中等职业学校指按规定的设置标准和审批程序批准建立的，招收初中（或部分高中）毕业生或同等学历者，实施中等职业技术教育，培养中等职业技术人才的学校。招收初中毕业生的，修业年限一般为三至四年；招收高中毕业生的，修业年限一般为二年至三年。包括中等专业学校、技工学校、职业中学（高中）等。	A0M0404	True	中等职业学校(机构)校本部行政人员数	False	A0M04	zb
4	fsnd	中等职业学校指按规定的设置标准和审批程序批准建立的，招收初中（或部分高中）毕业生或同等学历者，实施中等职业技术教育，培养中等职业技术人才的学校。招收初中毕业生的，修业年限一般为三至四年；招收高中毕业生的，修业年限一般为二年至三年。包括中等专业学校、技工学校、职业中学（高中）等。	A0M0405	True	中等职业学校(机构)校本部教辅人员数	False	A0M04	zb
5	fsnd	中等职业学校指按规定的设置标准和审批程序批准建立的，招收初中（或部分高中）毕业生或同等学历者，实施中等职业技术教育，培养中等职业技术人才的学校。招收初中毕业生的，修业年限一般为三至四年；招收高中毕业生的，修业年限一般为二年至三年。包括中等专业学校、技工学校、职业中学（高中）等。	A0M0406	True	中等职业学校(机构)校本部工勤人员数	False	A0M04	zb
6	fsnd	中等职业学校指按规定的设置标准和审批程序批准建立的，招收初中（或部分高中）毕业生或同等学历者，实施中等职业技术教育，培养中等职业技术人才的学校。招收初中毕业生的，修业年限一般为三至四年；招收高中毕业生的，修业年限一般为二年至三年。包括中等专业学校、技工学校、职业中学（高中）等。	A0M0407	True	中等职业学校(机构)校办企业职工数	False	A0M04	zb
7	fsnd	中等职业学校指按规定的设置标准和审批程序批准建立的，招收初中（或部分高中）毕业生或同等学历者，实施中等职业技术教育，培养中等职业技术人才的学校。招收初中毕业生的，修业年限一般为三至四年；招收高中毕业生的，修业年限一般为二年至三年。包括中等专业学校、技工学校、职业中学（高中）等。	A0M0408	True	中等职业学校(机构)其他附设机构人员数	False	A0M04	zb
8	fsnd	中等职业学校指按规定的设置标准和审批程序批准建立的，招收初中（或部分高中）毕业生或同等学历者，实施中等职业技术教育，培养中等职业技术人才的学校。招收初中毕业生的，修业年限一般为三至四年；招收高中毕业生的，修业年限一般为二年至三年。包括中等专业学校、技工学校、职业中学（高中）等。	A0M0409	True	中等职业学校(机构)聘请校外教师数	False	A0M04	zb
0	fsnd	高中指接受的最高一级教育为普通高中、职业高中和中等专业学校，无论其是否在校、毕业、肄业或辍学。	A0M0501	True	普通高中学校数	False	A0M05	zb
1	fsnd	高中指接受的最高一级教育为普通高中、职业高中和中等专业学校，无论其是否在校、毕业、肄业或辍学。	A0M0502	True	普通高中招生数	False	A0M05	zb
2	fsnd	高中指接受的最高一级教育为普通高中、职业高中和中等专业学校，无论其是否在校、毕业、肄业或辍学。	A0M0503	True	普通高中在校学生数	False	A0M05	zb
3	fsnd	高中指接受的最高一级教育为普通高中、职业高中和中等专业学校，无论其是否在校、毕业、肄业或辍学。	A0M0504	True	普通高中毕业生数	False	A0M05	zb
4	fsnd	教职工数指在学校（机构）工作并由学校（机构）支付工资的教职工人数。包括校本部教职工、科研机构人员、校办企业职工、其他附设机构人员。	A0M0505	True	普通高中教职工数	False	A0M05	zb
5	fsnd	专任教师指具有教师资格，专门从事教学工作的人员。	A0M0506	True	普通高中专任教师数	False	A0M05	zb
0	fsnd		A0M0601	True	初中学校数	False	A0M06	zb
1	fsnd	初中指接受的最高一级教育为初中，无论其是否在校、毕业、肄业或辍学。	A0M0602	True	初中招生数	False	A0M06	zb
2	fsnd	初中指接受的最高一级教育为初中，无论其是否在校、毕业、肄业或辍学。	A0M0603	True	初中在校学生数	False	A0M06	zb
3	fsnd	初中指接受的最高一级教育为初中，无论其是否在校、毕业、肄业或辍学。	A0M0604	True	初中毕业生数	False	A0M06	zb
4	fsnd		A0M0605	True	初中专任教师数	False	A0M06	zb
0	fsnd	小学指接受的最高一级教育为小学，无论其是否在校、毕业、肄业或辍学。	A0M0701	True	普通小学学校数	False	A0M07	zb
1	fsnd	小学指接受的最高一级教育为小学，无论其是否在校、毕业、肄业或辍学。	A0M0702	True	普通小学招生数	False	A0M07	zb
2	fsnd	小学指接受的最高一级教育为小学，无论其是否在校、毕业、肄业或辍学。	A0M0703	True	普通小学在校学生数	False	A0M07	zb
3	fsnd	小学指接受的最高一级教育为小学，无论其是否在校、毕业、肄业或辍学。	A0M0704	True	普通小学毕业生数	False	A0M07	zb
4	fsnd	教职工数指在学校（机构）工作并由学校（机构）支付工资的教职工人数。包括校本部教职工、科研机构人员、校办企业职工、其他附设机构人员。	A0M0705	True	普通小学教职工数	False	A0M07	zb
5	fsnd	专任教师指具有教师资格，专门从事教学工作的人员。	A0M0706	True	普通小学专任教师数	False	A0M07	zb
0	fsnd		A0M0801	True	特殊教育学校数	False	A0M08	zb
1	fsnd		A0M0802	True	特殊教育招生数	False	A0M08	zb
